Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Veterans Affairs","12C7348","U.S. District Court","Illinois - Northern","NONE PROVIDED","","201404993","069532014","08/01/2014","56250.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","18750.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","75000.00","N",
"Social Security Administration","2:13-CV-1817","U.S. District Court","Washington - Western","NONE PROVIDED","","201404995","063062014","07/15/2014","0.00","","","0.00","","","10.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","10.40","N",
"Immigration & Custom","EP-13-CV-0272-DB","U.S. District Court","Texas - Western","2013V01209","","201405000","066632014","07/16/2014","38000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","38000.00","N",
"Immigration & Custom","EP-13-CV-0272-DB","U.S. District Court","Texas - Western","2013V01209","","201405001","063602014","07/15/2014","31000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","31000.00","N",
"Department of the Interior","3:11-CV-8188","U.S. District Court","Arizona","NONE PROVIDED","","201405004","063572014","07/15/2014","135750.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","135750.00","N",
"Customs and Border Protection","12cv2619-LAB (BLM)","U.S. District Court","California  - Southern","2012V00755","","201405005","072342014","08/15/2014","235000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","235000.00","Y",
"Social Security Administration","13-05075","U.S. District Court","Washington - Western","NONE PROVIDED","","201405007","063582014","07/15/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","1:12-CV-396","U.S. District Court","Tennessee - Eastern","NONE PROVIDED","","201405009","063132014","07/15/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Veterans Affairs","3:12-CV-00628","U.S. District Court","Nevada","NONE PROVIDED","","201405010","066232014","07/17/2014","130000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","130000.00","N",
"Fed Bureau of Invest","1:12cv1235","U.S. District Court","Virginia - Eastern","FBI-2011-00296","","201405021","073082014","08/20/2014","0.00","","","1312538.18","29-USC-794a              ","Disability discrim-federal employment","124394.11","29-USC-794a              ","Disability discrim-federal employment","0.00","","","1436932.29","Y",
"Social Security Administration","CV-14-0204","U.S. District Court","New York - Eastern","12-CV-204 (JFB)","","201405036","064462014","07/15/2014","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","8:12-2267-SB","U.S. District Court","South Carolina","2012V02065","","201405038","064472014","07/15/2014","0.00","","","0.00","","","17.70","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.70","N",
"Social Security Administration","9:12-2215-TMC","U.S. District Court","South Carolina","2012V02018","","201405039","064482014","07/15/2014","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Social Security Administration","C13-1291","U.S. District Court","Washington - Western","2013V00961","","201405042","063552014","07/15/2014","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Marine Corps","14cv0943","U.S. District Court","California  - Southern","2014V00146","","201405043","064662014","07/17/2014","2000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","2000.00","N",
"Social Security Administration","1:13CV141","U.S. District Court","Mississippi - Northern","2013V00195","","201405044","063532014","07/15/2014","0.00","","","0.00","","","24.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","24.00","N",
"Social Security Administration","C13-1710","U.S. District Court","Washington - Western","2013V1462","","201405048","063182014","07/15/2014","0.00","","","0.00","","","406.95","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","406.95","N",
"Bureau of Prisons","11-CV-2487 DWF/FLN","U.S. District Court","Minnesota","2011V00542","","201405051","065752014","07/17/2014","15000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","15000.00","N",
"Department of Navy","RWT-12-3471","U.S. District Court","Maryland","2012V1094:RWT-12-3471","","201405053","066892014","07/18/2014","1700000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","1700000.00","N",
"Social Security Administration","12-CV-6515CJS","U.S. District Court","New York - Western","12-CV-6515CJS","","201405056","066192014","07/18/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","13-4072","U.S. District Court","Kansas","2013V00644","","201405060","065292014","07/17/2014","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","1:13-C-V-137","U.S. District Court","Mississippi - Northern","2013V00219","","201405061","065662014","07/17/2014","0.00","","","0.00","","","24.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","24.00","N",
"Indian Health Svc","CV12-64","U.S. District Court","Montana","2012V00176","","201405067","064132014","07/15/2014","300000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","300000.00","N",
"Social Security Administration","13-2119","U.S. District Court","Kansas","NONE PROVIDED","","201405074","064822014","07/17/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","5:13-CV-00684 DFM","U.S. District Court","California  - Central","2013V01129","","201405080","067332014","07/22/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","5:13-cv-2373 DCN","U.S. District Court","South Carolina","2013V02100","","201405081","068122014","07/23/2014","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of the Army","3:11-0930","U.S. District Court","Tennessee - Middle","2011V00357","","201405083","066902014","07/18/2014","5233590.50","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","5233590.50","N",
"Natl Guard Bureau; US Army Corps of Engineers","06-01559","U.S. District Court","California  - Easterm","90-7-3-17947/1; 90-7-3-17947/1","","201405084","066832014","07/21/2014","2529.90","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","2529.90","N",
"Department of the Air Force","3:07-CV-470","U.S. District Court","Ohio - Southern","2013V01415","","201405088","066872014","07/18/2014","40000.00","5-USC-552a               ","Privacy Act","0.00","","","0.00","","","0.00","","","40000.00","N",
"Bureau of Prisons","12-CV-07232","U.S. District Court","Pennsylvania - Eastern","12-CV-7232","","201405090","066912014","07/18/2014","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
"Social Security Administration","7:12-CV-00272","U.S. District Court","Virginia - Western","UNTENTIONALLY BLANK","","201405091","066282014","07/16/2014","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","SACV 13-00071 MAN","U.S. District Court","California  - Central","2013V00192","","201405093","065092014","07/17/2014","0.00","","","0.00","","","370.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","370.40","N",
"Department of Justice","CR-05-0601","U.S. District Court","New York - Eastern","CV-05-0601","CV-05-0601","201405099","065262014","07/16/2014","0.00","","","15000.00","28-USC-2465              ","Return Of Property - Attny Fees&Costs","0.00","","","0.00","","","15000.00","N",
"Social Security Administration","CIV-12-395-SPS","U.S. District Court","Oklahoma - Eastern","CIV-12-395-SPS","","201405103","066512014","07/16/2014","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","350.00","N",
"Social Security Administration","1:13-CS-536-SEB-MJD","U.S. District Court","Indiana - Southern","2013V00485","","201405104","066302014","07/16/2014","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","1:13-CV-00366-NLH","U.S. District Court","New Jersey","DC# 13-366 (NLH)","","201405106","064602014","07/17/2014","367.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","367.25","N",
"Social Security Administration","2:14-cv-70-CKD","U.S. District Court","California  - Easterm","Intentionally left blank","","201405107","066312014","07/16/2014","200.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","200.00","N",
"Social Security Administration","1:12-cv-02242-WJM","U.S. District Court","Colorado","2012V00755","","201405109","064282014","07/15/2014","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","350.00","N",
"Department of Commerce; Department of Labor; Department of the Treasury; General Services Administration; Office of the Secretary of Defense - Agencies","02-177","U.S. District Court","West Virginia - Northern","90-11-6-16932; 90-11-6-16932; 90-11-6-16932; 90-11-6-16932; 90-11-6-16932","","201405112","069822014","08/05/2014","11208.21","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","3.23","42-USC-9607              ","CERCLA/Superfund","11211.44","N",
"Department of Veterans Affairs","12-198","U.S. District Court","Pennsylvania - Western","NONE PROVIDED","","201405116","072992014","08/20/2014","1000000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","1000000.00","N",
"Department of the Army","5:11-CV-00506","U.S. District Court","North Carolina - Western","NONE PROVIDED","","201405117","069632014","08/01/2014","625000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","625000.00","N",
"Department of Veterans Affairs","1:13-CV-00610","U.S. District Court","New Mexico","NONE PROVIDED","","201405119","071532014","08/14/2014","85000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","85000.00","N",
"Bureau of Prisons","12cv2251","U.S. District Court","Pennsylvania - Eastern","12cv2251","","201405121","075162014","09/04/2014","15000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","25000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","13823.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","53823.00","N",
"Bureau of Prisons","12cv2251","U.S. District Court","Pennsylvania - Eastern","12cv2251","","201405121","075172014","09/04/2014","8405.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","8405.00","N",
"Bureau of Prisons","12cv2251","U.S. District Court","Pennsylvania - Eastern","12cv2251","","201405121","075182014","09/04/2014","37772.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","37772.00","N",
"Indian Health Svc","2:12-CV-00115","U.S. District Court","Michigan - Western","NONE PROVIDED","","201405123","068032014","07/23/2014","271013.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","21602.15","41-USC-7101et seq        ","Contract Disputes Act","292615.15","Y",
"Indian Health Svc","2:12-CV-00115","U.S. District Court","Michigan - Western","NONE PROVIDED","","201405123","068042014","07/23/2014","369260.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","19384.90","41-USC-7101et seq        ","Contract Disputes Act","388644.90","Y",
"Indian Health Svc","2:12-CV-00115","U.S. District Court","Michigan - Western","NONE PROVIDED","","201405123","068052014","07/23/2014","1259727.00","41-USC-7101et seq        ","Contract Disputes Act","0.00","","","0.00","","","44614.94","41-USC-7101et seq        ","Contract Disputes Act","1304341.94","Y",
"Social Security Administration","EDCV 12-01279 SH","U.S. District Court","California  - Central","2012V02088","","201405135","064932014","07/17/2014","0.00","","","0.00","","","370.02","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","370.02","N",
"Social Security Administration","1:12CV273-SA-DAS","U.S. District Court","Mississippi - Northern","2013V00034","","201405136","066322014","07/16/2014","0.00","","","0.00","","","24.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","24.00","N",
"Social Security Administration","2:13-CV-01688-SRB","U.S. District Court","Arizona","2013V01004","","201405137","064762014","07/17/2014","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Veterans Affairs","3:13-CV-02476-JSC","U.S. District Court","California  - Northern","2013V00768","","201405140","068182014","07/23/2014","150000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
