Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Veterans Affairs","c060407","U.S. District Court","","2006V00330","","200706311","03291931 ","09/11/2007","400000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","400000.00","N",
"Env Measurement Lab","","U.S. District Court","","","","200706312","03291961 ","08/29/2007","3889.50","42-USC-7607              ","Clean Air Act - Judicial Review (Attny Fees & Costs)","0.00","","","0.00","","","0.00","","","3889.50","N",
"Social Security Administration","CIV00016","U.S. District Court","","200600016","","200706314","03292021 ","08/30/2007","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Office of Personnel Management","","U.S. District Court","","78906","","200706321","03292111 ","08/28/2007","894016.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","894016.00","N",
"Social Security Administration","CIVCA06526ML","U.S. District Court","","2006V00175","","200706324","03292141 ","08/28/2007","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","Y",
"Department of Navy","CIVCA04412ML","U.S. District Court","","2004V00191","","200706325","03292161 ","08/24/2007","15000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","15000.00","Y",
"Office of the Secretary of Defense - Agencies","04CV11413EFH","U.S. District Court","","157366344  15736637","","200706326","03292251 ","08/30/2007","782500.00","28-USC-2677  Aircrash    ","Federal Tort Claims Act/Settlement/Aircrash","0.00","","","0.00","","","0.00","","","782500.00","N",
"Office of the Secretary of Defense - Agencies","04CV11413EFH","U.S. District Court","","157366344  15736637","","200706326","03292271 ","08/30/2007","800000.00","28-USC-2677  Aircrash    ","Federal Tort Claims Act/Settlement/Aircrash","0.00","","","0.00","","","0.00","","","","N",
"Department of Veterans Affairs","061292","U.S. District Court","","2006V01008","","200706327","03292291 ","08/28/2007","5000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","5000.00","Y",
"U.S. Equal Employment Opportunity Comm.","304CV1892","U.S. District Court","","","","200706335","03292441 ","08/29/2007","0.00","","","0.00","","","356.68","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","356.68","N",
"Federal Election Commission","06 589","U.S. District Court","","","","200706344","03292661 ","08/29/2007","0.00","","","0.00","","","300.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","300.00","N",
"Fed Bureau of Invest","0635879","U.S. District Court","","2004-00230","","200706345","03304731 ","09/25/2007","0.00","","","14183.00","28USC1961                ","Property Forfeiture-US Courts","0.00","","","0.00","","","14183.00","N",
"Social Security Administration","0661752","U.S. District Court","","0661752","","200706346","03292681 ","08/30/2007","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CIV05481TUCFRZ","U.S. District Court","","2005V00725","","200706356","03292991 ","08/31/2007","0.00","","","0.00","","","350.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","350.00","N",
"Fish & Wildlife Svc","C041998C","U.S. District Court","","908605900","","200706359","03293141 ","08/30/2007","0.00","","","216000.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","216000.00","N",
"Department of Navy","CIV206CV281","U.S. District Court","","2006V00774","","200706360","03293151 ","08/30/2007","457595.50","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of Navy","CIV206CV281","U.S. District Court","","2006V00774","","200706360","03293161 ","08/30/2007","2490.23","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","2490.23","N",
"Department of Navy","CIV206CV281","U.S. District Court","","2006V00774","","200706360","03293171 ","08/30/2007","15235.31","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of Navy","CIV206CV281","U.S. District Court","","2006V00774","","200706360","03293181 ","08/31/2007","178.96","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of Navy","CIV206CV281","U.S. District Court","","2006V00774","","200706360","03293191 ","08/30/2007","158500.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Government Printing Office","741101ddc","U.S. District Court","","","","200706366","03293401 ","08/27/2007","3652.30","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","3652.30","N",
"Social Security Administration","305CV2294B","U.S. District Court","","","","200706368","03293481 ","08/29/2007","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Social Security Administration","CIV060852CVWNKL SSA","U.S. District Court","","USAO2006V00704","","200706371","03293551 ","08/31/2007","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CIV02CV0912A","U.S. District Court","","USAO 2002V01468","","200706374","03293611 ","08/31/2007","0.00","","","0.00","","","150.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","150.00","N",
"Department of Veterans Affairs","","U.S. District Court","","2006V00199","","200706376","03303281 ","09/14/2007","68000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","68000.00","N",
"Customs and Border Protection","CV 06-5063 GW","U.S. District Court","","2006V02130","","200706377","03293651 ","08/29/2007","65000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","65000.00","Y",
"Department of Veterans Affairs","CIV064794PSG","U.S. District Court","","","","200706378","03293641 ","08/30/2007","150000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Fed Bureau of Invest","CIV061064","U.S. District Court","","2006V00437","","200706380","03293691 ","08/30/2007","25000.00","28-USC-2677 Fls-Arrest   ","Federal Tort Claims Act/Settlement/Fls-Arrest","0.00","","","0.00","","","0.00","","","25000.00","N",
"Social Security Administration","406CV128","U.S. District Court","","2006V01191","","200706383","03293791 ","09/19/2007","300000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","300000.00","N",
"Department of Agriculture","971978 981693","U.S. District Court","","1361643","","200706385","03293821 ","09/06/2007","750000.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","750000.00","N",
"Office of the Secretary of Defense - Agencies","CIV206CV0543MHTSRW","U.S. District Court","","206CV0543MHT","","200706388","03293951 ","08/29/2007","900.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","900.00","Y",
"Social Security Administration","CIV065051KES","U.S. District Court","","2006V00154","","200706391","03294021 ","09/06/2007","0.00","","","0.00","","","375.95","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","375.95","N",
"Department of Veterans Affairs","052225","U.S. District Court","","2005V00215","","200706402","03294441 ","09/12/2007","41000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","41000.00","N",
"Social Security Administration","CIV060327CVWRELSSA","U.S. District Court","","USAO2006V00282","","200706404","03294481 ","09/06/2007","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","606CV00362GWU","U.S. District Court","","2006V00854","","200706406","03294531 ","08/31/2007","0.00","","","0.00","","","30.72","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","30.72","N",
"Immigration & Nat","06cv4352","U.S. District Court","","2006V027551","","200706408","03296811 ","09/13/2007","100000.00","28-USC-2677 Fls-Arrest   ","Federal Tort Claims Act/Settlement/Fls-Arrest","0.00","","","0.00","","","0.00","","","100000.00","N",
"Department of Veterans Affairs","06 cv 0516a","U.S. District Court","","2006V01043","","200706412","03294641 ","08/31/2007","300000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","300000.00","N",
"Internal Revenue Service/S&E","201-06","U.S. District Court","","201 06","201 06","200706418","03294751 ","09/05/2007","0.00","","","0.00","","","60.00","26-USC-7430              ","Tax Cases - Attny Fees&Costs","0.00","","","60.00","N",
"Department of Navy","C065308RJB","U.S. District Court","","2006V00807","","200706424","03295301 ","09/11/2007","13633.34","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","13633.34","Y",
"Department of Navy","C065308RJB","U.S. District Court","","2006V00807","","200706424","03295311 ","09/11/2007","13866.66","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","","Y",
"Office of the Secretary of Defense - Agencies","CIVSA98CV1011XR","U.S. District Court","","17076223","","200706430","03294961 ","09/11/2007","10000.00","28-USC-1346A             ","TuckerAct-distr cts","0.00","","","0.00","","","0.00","","","10000.00","N",
"Natl Park Service","CIV071506","U.S. District Court","","2007V00306","","200706431","03294971 ","09/11/2007","5000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","5000.00","N",
"Indian Health Svc","CIV063019DWRLE","U.S. District Court","","2006V00518","","200706432","03294991 ","08/31/2007","200000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Department of Veterans Affairs","5:07CV122","U.S. District Court","","2007V00550","","200706436","03295081 ","08/29/2007","0.00","","","40000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","","Y",
"Department of Veterans Affairs","5:07CV122","U.S. District Court","","2007V00550","","200706436","03295091 ","08/29/2007","80000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","80000.00","Y",
"Department of Veterans Affairs","05C707","U.S. District Court","","2006V01030","","200706437","03295121 ","08/30/2007","295000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","295000.00","N",
"Department of Navy","05-05-00795","U.S. District Court","","3521251","","200706441","03295211 ","08/31/2007","28409.09","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","28409.09","Y",
"Department of Navy","102cv01694","U.S. District Court","","021694","","200706442","03295241 ","08/29/2007","70000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","70000.00","Y",
"Other Legislative Branch","070879","U.S. District Court","","070879","","200706444","03295281 ","08/30/2007","17500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","17500.00","N",
"Department of Navy","106CV1215","U.S. District Court","","2006V01321","","200706445","03295381 ","09/11/2007","20000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","20000.00","N",
"Social Security Administration","CIVC0500453MJP","U.S. District Court","","2005V00357","","200706454","03295451 ","09/11/2007","0.00","","","0.00","","","327.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","327.00","N",
"Social Security Administration","CIVC04524FDB","U.S. District Court","","2004V00486","","200706456","03295471 ","09/11/2007","0.00","","","0.00","","","250.15","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","250.15","N",
"Social Security Administration","306CV1088","U.S. District Court","","CV 061088 HU","","200706459","03295631 ","09/13/2007","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","cv06s1665s","U.S. District Court","","CV06S1665S","","200706460","03295671 ","09/13/2007","35886.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","35886.00","Y",
"Department of Veterans Affairs","civ021392","U.S. District Court","","","","200706462","03295711 ","09/17/2007","182317.82","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","11621.18","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","193939.00","Y",
"Department of Veterans Affairs","civ021392","U.S. District Court","","","","200706462","03295712 ","09/17/2007","182500.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","12314.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","","Y",
