Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Drug Enforcement Adm","","Administrative Tort","","18483AR","18483AR","201200571","007522012","12/15/2011","12500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12500.00","N",
"Department of Veterans Affairs","","Administrative Tort","","662GCL64708","662GCL64708","201200572","005552012","11/18/2011","150000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Department of the Army","","Administrative Tort","","10-101-T037","10-101-T037","201200575","005372012","12/21/2011","10313.11","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10313.11","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-HO-71404","197C-HO-71404","201200577","018642012","02/07/2012","2583.17","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2583.17","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","TGA 471219 8864568","TGA 471219 8864568","201200578","005382012","12/16/2011","15596.21","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15596.21","N",
"Independent Agencies inc. Nat'l Park Service","","Administrative Tort","","NONE PROVIDED","NONE PROVIDED","201200581","005202012","11/18/2011","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"Department of Navy","","Administrative Tort","","J120037","J120037","201200582","005472012","11/18/2011","5050.32","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5050.32","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","ICEOPLA 90/1-11.166","ICEOPLA 90/1-11.166","201200583","005192012","11/18/2011","9863.40","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9863.40","N",
"Department of Labor","","Administrative Tort","","NOT SUBMITTED","NOT SUBMITTED","201200586","006182012","12/07/2011","7000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7000.00","N",
"Department of the Air Force","","Administrative Tort","","11-5320","11-5320","201200587","005662012","11/22/2011","2832.81","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2832.81","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-MM-115348","197C-MM-115348","201200589","005712012","11/22/2011","9368.78","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9368.78","N",
"Drug Enforcement Adm","","Administrative Tort","","18053AR","18053AR","201200590","009742012","12/20/2011","3100.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3100.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-306617","197C-NY-306617","201200591","005592012","11/18/2011","3631.88","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3631.88","N",
"Department of the Air Force","","Administrative Tort","","AFB 11-268","AFB 11-268","201200592","006082012","11/25/2011","4085.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4085.37","N",
"Fed Protect Svc; Homeland Security","","Administrative Tort","","FPS-11-34; FPS-11-34","FPS-11-34","201200593","006112012","12/07/2011","3318.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3318.73","N",
"Adm Ofc of US Courts","","Administrative Tort","","NOT SUBMITED","NOT SUBMITED","201200594","005722012","11/22/2011","4617.01","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4617.01","N",
"Drug Enforcement Adm","","Administrative Tort","","18594DR","18594DR","201200595","007532012","12/15/2011","2885.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2885.06","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-SJ-42390","197C-SJ-42390","201200596","005732012","11/22/2011","7099.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7099.00","N",
"Department of the Army","","Administrative Tort","","011","011","201200602","005972012","11/22/2011","4069.38","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4069.38","N",
"Department of the Army","","Administrative Tort","","11-031-T065","11-031-T065","201200604","005612012","11/18/2011","7000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7000.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2011-04336","TRT-NCR-2011-04336","201200605","005492012","11/18/2011","25.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","25.00","N",
"Natl Park Service","","Administrative Tort","","N/A","N/A","201200606","005622012","11/18/2011","13950.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13950.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2011-05080","TRT-NCR-2011-05080","201200607","005502012","11/18/2011","30.67","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","30.67","N",
"Geological Survey","","Administrative Tort","","TC-SF-11-23","TC-SF-11-23","201200608","005632012","11/18/2011","3819.31","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3819.31","N",
"Department of Navy","","Administrative Tort","","J112298","J112298","201200609","005462012","11/18/2011","3084.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3084.37","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 528-26717","GCL 528-26717","201200610","006292012","12/07/2011","6195.11","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6195.11","N",
"Bur of Land Mgmt","","Administrative Tort","","T-D-11-0074RE","T-D-11-0074RE","201200612","005652012","11/18/2011","3000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-DN-69914","197C-DN-69914","201200613","005512012","11/18/2011","2528.34","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2528.34","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-01691","IN-2011-01691","201200614","005892012","11/22/2011","759.13","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","759.13","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-01111","IN-2011-01111","201200615","005862012","11/23/2011","795.80","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","795.80","N",
"Natl Park Service","","Administrative Tort","","NPS.AK.1398","NPS.AK.1398","201200616","005532012","11/18/2011","2544.65","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2544.65","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-02353","IN-2011-02353","201200617","005872012","11/23/2011","233.60","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","233.60","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-01413","IN-2011-01413","201200618","005842012","11/23/2011","127.23","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","127.23","N",
"Customs and Border Protection","","Administrative Tort","","IN-2011-00854","IN-2011-00854","201200619","005852012","11/23/2011","104.44","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","104.44","N",
"Fed Bureau of Invest","","Administrative Tort","","197-SD-72349","197-SD-72349","201200624","006102012","11/25/2011","3351.51","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3351.51","N",
"Marshals Service","","Administrative Tort","","NA","NA","201200625","005702012","11/22/2011","2867.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2867.87","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-NY-306600","197C-NY-306600","201200632","007722012","12/07/2011","4252.12","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4252.12","N",
"Internal Revenue Service/S&E","","Administrative Tort","","11-927","11-927","201200635","007592012","12/07/2011","3414.14","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3414.14","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-SF-148381","197C-SF-148381","201200636","006572012","12/15/2011","2893.99","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2893.99","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL-662-62337","GCL-662-62337","201200637","007922012","12/21/2011","100000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","100000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-AQ-64017","197C-AQ-64017","201200639","006362012","11/25/2011","3374.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3374.97","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL662-84985","GCL662-84985","201200642","009282012","12/27/2011","2854.67","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2854.67","N",
"Secret Service at Homeland Security","","Administrative Tort","","417-809-9101-S","417-809-9101-S","201200644","005802012","11/22/2011","17127.96","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17127.96","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","Intentionally Blank","Intentionally Blank","201200646","006552012","12/15/2011","6135.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6135.06","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","Intentionally Blank","Intentionally Blank","201200647","006562012","12/08/2011","6048.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6048.00","N",
"Department of the Army","","Administrative Tort","","11-P04-T003/4/5/6/7","11-P04-T003/4/5/6/7","201200648","006192012","11/25/2011","800000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","800000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","Ngue 4153.25","Ngue 4153.25","201200649","006442012","12/02/2011","4153.25","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4153.25","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","Ngue 3183.86","Ngue 3183.86","201200650","006452012","12/07/2011","3183.86","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3183.86","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLAWS #74302","GCLAWS #74302","201200651","008412012","12/08/2011","50000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","50000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL63025231","GCL63025231","201200652","009272012","12/27/2011","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Department of the Army","","Administrative Tort","","12131T009","12131T009","201200653","006242012","11/25/2011","2830.77","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2830.77","N",
"Department of the Army","","Administrative Tort","","12-201-T009","12-201-T009","201200655","006602012","12/15/2011","2983.25","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2983.25","N",
"Department of Navy","","Administrative Tort","","J112342","J112342","201200656","006592012","12/08/2011","2824.67","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2824.67","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-PG-79510","197C-PG-79510","201200657","006302012","11/25/2011","2524.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2524.55","N",
"Internal Revenue Service/S&E","","Administrative Tort","","11-996","11-996","201200661","006262012","11/25/2011","4293.24","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4293.24","N",
"Department of the Air Force","","Administrative Tort","","JACT 11-113","JACT 11-113","201200664","016642012","01/27/2012","3566.14","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","3566.14","N",
"Department of the Air Force","","Administrative Tort","","11-68","11-68","201200666","006632012","12/02/2011","18816.61","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","18816.61","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-WF-244421","197C-WF-244421","201200669","006352012","11/25/2011","5733.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5733.09","N",
"Department of Energy","","Administrative Tort","","NONE","NONE","201200671","006662012","12/02/2011","4464.61","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4464.61","N",
"Marshals Service","","Administrative Tort","","N/A","N/A","201200674","006672012","12/02/2011","4140.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4140.87","N",
"Bur of Indian Affair","","Administrative Tort","","TSP-002711R","","201200675","007782012","12/21/2011","9980.42","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9980.42","N",
