Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of the Army","","Administrative Tort","","08131T071","08131T071","201000893","017062010","12/02/2009","4945.96","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4945.96","N",
"Department of Health and Human Services","","Administrative Tort","","09-0347","09-0347","201000896","017122010","12/02/2009","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Army","","Administrative Tort","","10171T016","10171T016","201000897","017142010","12/02/2009","18878.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","18878.06","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2009-05870","TRT-NCR-2009-05870","201000898","017162010","12/02/2009","100.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","100.00","N",
"Department of the Army","","Administrative Tort","","09351T046","09351T046","201000900","017282010","12/02/2009","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-WXR-2009-02744","TRT-WXR-2009-02744","201000901","017922010","12/04/2009","70.68","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","70.68","N",
"Department of the Army","","Administrative Tort","","09131T041","09131T041","201000903","017402010","12/03/2009","6324.35","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6324.35","N",
"Department of the Air Force","","Administrative Tort","","N/A","N/A","201000906","019292010","12/09/2009","2696.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2696.00","N",
"Department of the Army","","Administrative Tort","","10-031-T008","10-031-T008","201000907","017642010","12/03/2009","3192.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3192.00","N",
"Geological Survey","","Administrative Tort","","UGS.PN.10742","UGS.PN.10742","201000908","017882010","12/03/2009","15563.73","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15563.73","N",
"Marshals Service","","Administrative Tort","","N/A","N/A","201000910","017942010","12/03/2009","4001.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","4001.00","N",
"Forest Service","","Administrative Tort","","2007010101-001","2007010101-001","201000911","031282010","01/19/2010","22599.58","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","22599.58","N",
"Forest Service","","Administrative Tort","","2005010072-002","2005010072-002","201000912","026812010","01/07/2010","5505.79","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5505.79","N",
"Forest Service","","Administrative Tort","","2005010072-003","2005010072-003","201000913","020362010","12/10/2009","10000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","10000.00","N",
"Forest Service","","Administrative Tort","","2005010072-001","2005010072-001","201000914","020342010","12/10/2009","6342.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6342.49","N",
"Natl Park Service","","Administrative Tort","","TC-SF-09-19","TC-SF-09-19","201000917","017322010","12/03/2009","16688.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","16688.91","N",
"Department of the Army","","Administrative Tort","","10354T007","10354T007","201000918","017542010","12/03/2009","3087.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3087.91","N",
"Federal Emergency Management Administration at DHS","","Administrative Tort","","090000914","090000914","201000919","017342010","12/03/2009","3651.16","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3651.16","N",
"Natl Park Service","","Administrative Tort","","TC-SF-09-33","","201000921","017522010","12/03/2009","9801.20","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","9801.20","N",
"Coast Guard","","Administrative Tort","","09-32-LC-0369","09-32-LC-0369","201000923","017502010","12/03/2009","11372.98","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11372.98","N",
"Department of the Army","","Administrative Tort","","08-131T093","08-131T093","201000924","030802010","01/15/2010","12000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12000.00","N",
"Bur of Indian Affair","","Administrative Tort","","TSP 4003-09B","","201000925","017462010","12/03/2009","20750.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20750.00","N",
"Department of the Army","","Administrative Tort","","10-161-T010","10-161-T010","201000928","017562010","12/03/2009","10219.30","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10219.30","N",
"Department of Veterans Affairs","","Administrative Tort","","GCLAWS 316-59429","GCLAWS 316-59429","201000929","017602010","12/03/2009","6343.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6343.09","N",
"Department of the Army","","Administrative Tort","","10351T011","10351T011","201000930","017582010","12/03/2009","10793.68","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10793.68","N",
"Customs and Border Protection","","Administrative Tort","","IN-2009-04322","IN-2009-04322","201000932","018752010","12/10/2009","145.44","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","145.44","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL 541-48782","GCL 541-48782","201000933","017822010","12/03/2009","35000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","35000.00","N",
"Internal Revenue Service/S&E","","Administrative Tort","","IRS #08-101","IRS #08-101","201000934","017782010","12/03/2009","20000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20000.00","N",
"Department of Navy","","Administrative Tort","","J093218","J093218","201000935","020382010","12/10/2009","5894.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5894.09","N",
"Department of the Army","","Administrative Tort","","09-161-T085","09-161-T085","201000937","017762010","12/03/2009","7695.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7695.00","N",
"Customs and Border Protection","","Administrative Tort","","IN-2009-03767","IN-2009-03767","201000942","018792010","12/07/2009","3836.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3836.69","N",
"Animal & Plant Hlth","","Administrative Tort","","Not Submitted","","201000944","018202010","12/04/2009","3225.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3225.00","N",
"Department of the Army","10-011-T021","Administrative Tort","","10-011-T021","10-011-T021","201000945","019152010","12/09/2009","4606.71","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4606.71","N",
"Bureau of Prisons","","Administrative Tort","","209-03457","209-03457","201000948","018182010","12/10/2009","41.93","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","41.93","N",
"Department of the Air Force","","Administrative Tort","","10-7","10-7","201000952","018142010","12/04/2009","4859.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4859.50","N",
"Department of Commerce","","Administrative Tort","","N/A","N/A","201000953","018222010","12/04/2009","9000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL65768233","GCL65768233","201000955","018272010","12/04/2009","3291.60","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3291.60","N",
"Department of Veterans Affairs","","Administrative Tort","","516-121332","516-121332","201000957","018772010","12/07/2009","50000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","50000.00","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NER-2008-05507","TRT-NER-2008-05507","201000961","021672010","12/18/2009","38.75","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","38.75","N",
"Bureau of Prisons","","Administrative Tort","","TRT-NCR-2009-04881","TRT-NCR-2009-04881","201000967","018692010","12/10/2009","93.71","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","93.71","N",
"Internal Revenue Service/S&E","","Administrative Tort","","IRS-09-124","IRS-09-124","201000970","018612010","12/07/2009","5890.93","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5890.93","N",
"Customs and Border Protection","","Administrative Tort","","IN-2009-02091","IN-2009-02091","201000971","020322010","12/10/2009","5764.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5764.06","N",
"Customs and Border Protection","","Administrative Tort","","IN-2009-03174","IN-2009-03174","201000972","020042010","12/10/2009","2582.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2582.87","N",
"Department of the Army","","Administrative Tort","","09-121T-037","09-121T-037","201000973","018412010","12/08/2009","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL33948735","GCL33948735","201000974","018372010","12/08/2009","3001.91","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3001.91","N",
"Bureau of Prisons","","Administrative Tort","","2010-00553","2010-00553","201000975","018852010","12/07/2009","10321.49","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10321.49","N",
"Customs and Border Protection","","Administrative Tort","","IN-2009-02533","IN-2009-02533","201000976","018712010","12/10/2009","1000.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","1000.00","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-SF-145304","197C-SF-145304","201000978","018392010","12/08/2009","6428.87","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6428.87","N",
"Department of Navy","","Administrative Tort","","J100385","J100385","201000980","021472010","12/14/2009","5297.66","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5297.66","N",
"Department of Navy","","Administrative Tort","","J091820","J091820","201000981","020082010","12/10/2009","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","101-12628","101-12628","201000982","023772010","12/18/2009","398588.24","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","398588.24","N",
"Department of Veterans Affairs","","Administrative Tort","","101-12628","101-12628","201000982","023792010","12/23/2009","1102.96","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","1102.96","N",
"Department of the Army","","Administrative Tort","","10-172-T012","10-172-T012","201000983","020582010","12/10/2009","4586.35","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4586.35","N",
"Department of Navy","","Administrative Tort","","J100079","J100079","201000984","022452010","12/17/2009","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Bureau of Prisons","","Administrative Tort","","TNT-NER-2008-05507","TNT-NER-2008-05507","201000985","022032010","12/14/2009","7500.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","7500.00","N",
"Department of the Army","","Administrative Tort","","09-211-T115","09-211-T115","201000987","020302010","12/10/2009","4316.62","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4316.62","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","90/1-09-176","90/1-09-176","201000988","019862010","12/10/2009","5818.14","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5818.14","N",
"Bureau of Prisons","","Administrative Tort","","TRT-MXR-2009-05009","TRT-MXR-2009-05009","201000989","019252010","12/10/2009","46.50","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","46.50","N",
"Department of the Army","","Administrative Tort","","09-121T-052","09-121T-052","201000990","018732010","12/07/2009","3634.48","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3634.48","N",
"Department of the Army","","Administrative Tort","","09331T041","09331T041","201000992","019132010","12/09/2009","13786.68","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13786.68","N",
"Customs and Border Protection","","Administrative Tort","","IN-2009-03047","IN-2009-03047","201000993","020022010","12/10/2009","464.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","464.00","N",
"Alcohol Tobacco Fire","","Administrative Tort","","CC-106.725.L:NDM","CC-106.725.L:NDM","201000994","019232010","12/09/2009","3216.32","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3216.32","N",
