Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Department of Veterans Affairs","08CIV3637 GBD GWG","U.S. District Court","","2009V0051","","200905837","085282009","09/29/2009","1250.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1250.00","N",
"Department of Agriculture","97-1978  98-1693","U.S. District Court","","NONE PROVIDED","","200905841","085682009","09/29/2009","0.00","","","167015.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","167015.00","N",
"Social Security Administration","C07-5553","U.S. District Court","","NONE PROVIDED","","200905842","085542009","09/29/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of the Air Force","209CV00059FCDDAD","U.S. District Court","","09-0095","","200905843","085562009","09/29/2009","150000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","150000.00","N",
"Coast Guard","07-CV-3154","U.S. District Court","","NONE PROVIDED","","200905844","085602009","09/29/2009","50000.00","46-USC-30901et seq       ","Suits In Admiralty Act","0.00","","","0.00","","","0.00","","","50000.00","N",
"Bureau of Prisons","07-2632","U.S. District Court","","NONE PROVIDED","","200905846","085722009","09/29/2009","65000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","65000.00","N",
"Social Security Administration","808CV1573T33TGW","U.S. District Court","","2008V04582","","200905847","085642009","09/29/2009","0.00","","","0.00","","","350.00","42-USC-405               ","Social Security Appeals","0.00","","","350.00","N",
"Social Security Administration","308CV900JHTS","U.S. District Court","","2008V05537","","200905850","085742009","09/29/2009","0.00","","","0.00","","","350.00","42-USC-405               ","Social Security Appeals","0.00","","","350.00","N",
"Social Security Administration","08-2583-CM","U.S. District Court","","Intentionally Blank","","200905851","085702009","09/29/2009","0.00","","","0.00","","","350.00","42-USC-405               ","Social Security Appeals","0.00","","","350.00","N",
"Natl Park Service","09-0216","U.S. District Court","","NONE PROVIDED","","200905853","086022009","09/29/2009","0.00","","","23431.50","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","23431.50","N",
"Natl Park Service","09-0216","U.S. District Court","","NONE PROVIDED","","200905853","086042009","09/29/2009","10761.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","10761.00","N",
"Natl Park Service","09-0216","U.S. District Court","","NONE PROVIDED","","200905853","086062009","09/29/2009","55807.50","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","55807.50","N",
"Department of Veterans Affairs","CIV-108-CV-626","U.S. District Court","","2008V02401","","200905857","086222009","09/29/2009","600000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","600000.00","N",
"Social Security Administration","109CV01295","U.S. District Court","","NONE PROVIDED","","200905878","085862009","09/29/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","08-4939","U.S. District Court","","NONE PROVIDED","NONE PROVIDED","200905881","085882009","09/29/2009","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Homeland Security","","Administrative Tort","","IN-2007-4511/JDS","IN-2007-4511/JDS","200802604","000042008","10/06/2008","527.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","800.00","N",
"Department of Navy","","Administrative Tort","","J062430","J062430","200802625","004052009","10/29/2008","4809.68","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","4809.68","N",
"Homeland Security","","Administrative Tort","","IN-2007-4471/AC","IN-2007-4471/AC","200802663","028752008","10/07/2008","856.46","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","856.46","N",
"Department of the Army","","Administrative Tort","","08-421-T046","08-421-T046","200803078","004362008","11/04/2008","3345.69","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3001.15","N",
"Bur of Indian Affair","","Administrative Tort","","Not Provided","","200803158","037642008","04/06/2009","87992.49","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","87992.49","N",
"Customs and Border Protection","20074988","Administrative Tort","","20074988","20074988","200803226","037632008","04/03/2009","22.96","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","22.96","N",
"Department of Navy","","Administrative Tort","","J080614","J080614","200803373","037612008","04/01/2009","4519.66","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4519.66","N",
"Customs and Border Protection","","Administrative Tort","","20074131","20074131","200803456","037752008","07/29/2009","977.41","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","977.41","N",
"DHS - TSA  Trans. SEC. Admin.","2007121136336","Administrative Tort","","2077121136336","","200803529","003532009","10/24/2008","4910.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","4910.00","N",
"Forest Service","","Administrative Tort","","not provided","not provided","200803994","007262009","12/02/2008","4390.97","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4390.97","N",
"Department of the Army","","Administrative Tort","","08-201-T002","08-201-T002","200803995","028742008","10/03/2008","10000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","","Administrative Tort","","Not Provided","","200804008","037672008","05/18/2009","4841.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4841.06","N",
"Fish & Wildlife Svc","","Administrative Tort","","TS764","TS764","200804045","001462009","10/16/2008","6216.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6216.50","N",
"Department of the Army","","Administrative Tort","","07171T127","07171T127","200804060","037592008","03/16/2009","4622.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4622.00","N",
"Department of the Army","","Administrative Tort","","08051T019","08051T019","200804066","037722008","07/13/2009","4097.26","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4097.26","N",
"Department of the Army","06-031-T015","Administrative Tort","","06-031-T015","06-031-T015","200804433","005442009","11/04/2008","2969.90","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","742.47","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","3712.37","N",
"Secret Service at Homeland Security","115-809-83027-S","Administrative Tort","","115-809-83027-S","","200804466","037762008","08/20/2009","4538.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4538.46","N",
"Fed Bureau of Invest","197A-MM-110995","Administrative Tort","","197A-MM110995","197A-MM110995","200804555","037572008","03/02/2009","10423.33","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","10423.33","N",
"Department of Navy","J080173","Administrative Tort","","J080173","J080173","200804568","004812009","11/04/2008","57000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","57000.00","N",
"Department of the Army","07P05T073","Administrative Tort","","07P05T073","07P05T073","200804580","004842009","11/04/2008","7500.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","7500.00","N",
"Department of the Air Force","","Administrative Tort","","SAFB 08-03","SAFB 08-03","200804587","034662008","02/03/2009","25000.00","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of Veterans Affairs","NA","Administrative Tort","","GCL101-10838","GCL101-10838","200804682","012572009","12/23/2008","155000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","155000.00","N",
"Fed Bureau of Invest","NA","Administrative Tort","","197A-MP-70432","197A-MP-70432","200804685","001472009","10/16/2008","7569.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7569.37","N",
"Customs and Border Protection","","Administrative Tort","","IN-2008-1360/AC","IN-2008-1360/AC","200804722","037702008","07/01/2009","113.70","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","113.70","N",
"Army claims service","07-301-T132","Administrative Tort","","07-301-T132","07-301-T132","200804858","028722008","10/03/2008","95000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","95000.00","N",
"Animal & Plant Hlth","A-039-05","Administrative Tort","","A-039-05","","200804859","002442009","10/22/2008","20000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","20000.00","N",
"Department of the Air Force","NA","Administrative Tort","","Intentionally Blank","Intentionally Blank","200804865","002402009","10/21/2008","7500.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","7500.00","N",
"Rural Development","CJM 07-0858","Administrative Tort","","CJM-07-0858","","200804894","037692008","07/01/2009","8478.86","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8478.86","N",
"Bur of Indian Affair","08-CV-373GFK-SAJ","Administrative Tort","","08CV-373-GFK-SAJ","","200804948","004782009","11/04/2008","3500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3500.00","N",
"Bur of Indian Affair","C08-CV-373-GFK-SAJ","Administrative Tort","","08-CV-373-GFK-SAJ","","200804972","003282009","10/30/2008","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of Justice","NA","Administrative Tort","","NA","","200804977","007932009","12/02/2008","5088.47","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5088.47","N",
"Department of Veterans Affairs","GCL 101-10584","Administrative Tort","","GCL 101-10584","GCL 101-10584","200805025","003302009","10/24/2008","300000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","300000.00","N",
"Department of the Army","08-091-T062","Administrative Tort","","08-091-T062","08-091-T062","200805057","004922009","11/04/2008","2618.24","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2618.24","N",
"Fed Bureau of Invest","","Administrative Tort","","197C-SC-41992","197C-SC-41992","200805091","037602008","03/23/2009","5265.37","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5265.37","N",
"Department of the Army","08-161-T068","Administrative Tort","","08-161-T068","08-161-T068","200805095","002012009","10/20/2008","3783.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3783.50","N",
"Forest Service","NA","Administrative Tort","","2008030028-001","2008030028-001","200805134","037582008","03/02/2009","3028.62","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3028.62","N",
"Fed Bureau of Invest","NA","Administrative Tort","","197A-DN-66833","197A-DN-66833","200805156","002382009","10/21/2008","4844.75","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4844.75","N",
"Department of the Interior","","Administrative Tort","","TC-01733","TC-01733","200805168","002002009","10/20/2008","16250.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","16250.00","N",
"Department of the Army","08131T051","Administrative Tort","","08131T051","08131T051","200805179","003552009","10/24/2008","5933.67","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5933.67","N",
"Fed Bureau of Invest","197A-HQ-1590174","Administrative Tort","","197A-HQ-1590174","197A-HQ-1590174","200805181","002432009","10/22/2008","12345.09","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","12345.09","N",
"Department of the Army","07-I60-T084","Administrative Tort","","07-I60-T084","07-I60-T084","200805194","028732008","10/02/2008","1079912.00","10-USC-2734              ","Foreign Claims Act","0.00","","","0.00","","","0.00","","","1079912.00","N",
"Customs and Border Protection","","Administrative Tort","","in-2008-3004/jsm","in-2008-3004/jsm","200805204","028562008","12/15/2008","200.05","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","200.05","N",
