Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Social Security Administration","CV-11-02522","U.S. District Court","Arizona","NONE PROVIDED","","201304681","047392013","08/28/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","113CV0295","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201304685","047372013","08/28/2013","2000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","2000.00","N",
"Bureau of Prisons","113CV00200","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201304686","049532013","09/09/2013","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
"Social Security Administration","10-0199","U.S. District Court","Louisiana - Western","NONE PROVIDED","","201304688","048092013","09/04/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Navy","12cv0529L-KSC","U.S. District Court","California  - Southern","2011v00462","","201304690","047532013","08/27/2013","3500.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","3500.00","N",
"Department of Navy","12cv0529L-KSC","U.S. District Court","California  - Southern","2011v00462","","201304691","047552013","08/27/2013","10000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","10000.00","N",
"Social Security Administration","CV-11-02455","U.S. District Court","Arizona","NONE PROVIDED","","201304693","047772013","09/04/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","1:13-CV-0066","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201304695","048302013","09/09/2013","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
"Social Security Administration","CV-12-02035","U.S. District Court","Arizona","NONE PROVIDED","","201304696","048512013","09/09/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","5:11-cv-00370-MSS-PRL","U.S. District Court","Florida - Middle","5:11-cv-00370-MSS-PRL","","201304701","048012013","08/29/2013","600000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","600000.00","N",
"Social Security Administration","3:12-CV-05547-RAJ-BAT","U.S. District Court","District of Columbia","NON PROVIDED","","201304703","048312013","09/09/2013","0.00","","","0.00","","","14.60","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","14.60","N",
"Social Security Administration","8:12-943","U.S. District Court","South Carolina","NONE PROVIDED","","201304709","048502013","09/09/2013","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Bur of Indian Affair","12-5083","U.S. District Court","South Dakota","2013V00076","","201304710","048602013","08/28/2013","15000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","15000.00","N",
"Social Security Administration","12-0642","U.S. District Court","New York - Northern","NONE PROVIDED","","201304715","047762013","08/21/2013","0.00","","","0.00","","","15.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","15.00","N",
"Customs and Border Protection","12cv1271","U.S. District Court","California  - Southern","2012v00590","","201304716","047582013","08/27/2013","13100.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","13100.00","N",
"Social Security Administration","2:12CV60-PPS","U.S. District Court","Indiana - Northern","NONE PROVIDED","","201304717","050402013","09/05/2013","0.00","","","0.00","","","12.90","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","12.90","N",
"Social Security Administration","1:11-CV-00752-RBJ","U.S. District Court","Colorado","NONE PROVIDED","","201304718","048182013","09/09/2013","0.00","","","0.00","","","15.96","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","15.96","N",
"Social Security Administration","5:11-CV-955","U.S. District Court","New York - Northern","NONE PROVIDED","","201304721","049032013","09/11/2013","0.00","","","0.00","","","14.64","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","14.64","N",
"Social Security Administration","2:12-CV-00548-TSZJPD","U.S. District Court","Washington - Western","NONE PROVIDED","","201304722","048192013","09/04/2013","0.00","","","0.00","","","13.70","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","13.70","N",
"Social Security Administration","4:11-CV-2232","U.S. District Court","Missouri - Eastern","NONE PROVIDED","","201304723","047612013","08/28/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","3:12-CV-05212-RBL-KLS","U.S. District Court","Washington - Western","NONE PROVIDED","","201304724","048172013","09/04/2013","0.00","","","0.00","","","15.60","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","15.60","N",
"Social Security Administration","C12-0343-JCC","U.S. District Court","Washington - Western","NONE PROVIDED","","201304725","048152013","09/04/2013","0.00","","","0.00","","","13.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","13.20","N",
"Social Security Administration","3:12-CV-05872","U.S. District Court","Washington - Western","NONE PROVIDED","","201304726","048482013","09/09/2013","0.00","","","0.00","","","16.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.40","N",
"Social Security Administration","2:12-CV-00927-MJP-MAT","U.S. District Court","Washington - Western","NONE PROVIDED","","201304728","047662013","08/27/2013","0.00","","","0.00","","","13.75","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","13.75","N",
"Social Security Administration","C12-0580-JCC","U.S. District Court","Washington - Western","NONE PROVIDED","","201304729","049042013","09/04/2013","0.00","","","0.00","","","15.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","15.00","N",
"Social Security Administration","10-CV-01579","U.S. District Court","Colorado","NONE PROVIDED","","201304731","049052013","09/04/2013","0.00","","","0.00","","","16.62","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.62","N",
"Social Security Administration","11-CV-02478","U.S. District Court","Colorado","NONE PROVIDED","","201304734","048472013","09/09/2013","0.00","","","0.00","","","16.77","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.77","N",
"Social Security Administration","EDCV 12-00834 MRW","U.S. District Court","California  - Central","2012V01514","","201304735","048392013","09/09/2013","0.00","","","0.00","","","60.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","60.00","N",
"Social Security Administration","CV 11-09903 AGR","U.S. District Court","California  - Central","2011V02974","","201304737","048402013","09/09/2013","0.00","","","0.00","","","79.02","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","79.02","N",
"Social Security Administration","CV 12-03639 AGR","U.S. District Court","California  - Central","2012V0126","","201304738","048382013","09/09/2013","0.00","","","0.00","","","30.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","30.00","N",
"Department of Veterans Affairs","3:12CV553","U.S. District Court","Virginia - Eastern","2012V04674","","201304743","047622013","08/27/2013","3500.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","3500.00","N",
"Bureau of Prisons","3:13-CV-00296","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201304745","047722013","09/09/2013","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
"Social Security Administration","11-CV-02480","U.S. District Court","Colorado","NONE PROVIDED","","201304749","048462013","09/04/2013","0.00","","","0.00","","","16.77","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.77","N",
"Social Security Administration","1:12CV183","U.S. District Court","Mississippi - Northern","NONE PROVIDED","","201304752","048102013","09/04/2013","0.00","","","0.00","","","24.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","24.00","N",
"Social Security Administration","11-CV-02280","U.S. District Court","Colorado","NONE PROVIDED","","201304753","048452013","09/09/2013","0.00","","","0.00","","","16.77","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.77","N",
"Social Security Administration","12C0221","U.S. District Court","Illinois - Northern","NONE PROVIDED","","201304755","048112013","09/09/2013","0.00","","","0.00","","","23.97","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","23.97","N",
"Social Security Administration","CV-12-06-BLG-SEH-CSO","U.S. District Court","Montana","2012V00006","","201304757","050992013","09/26/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","11-CV-02387","U.S. District Court","Colorado","NONE PROVIDED","","201304759","048202013","09/09/2013","0.00","","","0.00","","","16.77","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","16.77","N",
"Social Security Administration","2:12-CV-00694","U.S. District Court","Washington - Western","NONE PROVIDED","","201304761","048342013","09/09/2013","0.00","","","0.00","","","17.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.00","N",
"Bureau of Prisons","3:13-CV-00242","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201304762","048072013","09/04/2013","0.00","","","0.00","","","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","1500.00","N",
"Social Security Administration","12-CV-00155","U.S. District Court","Colorado","NONE PROVIDED","","201304765","048212013","09/04/2013","0.00","","","0.00","","","17.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.25","N",
"Social Security Administration","CV-12-00871","U.S. District Court","Arizona","NONE PROVIDED","","201304767","048062013","09/09/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","2:12-CV-00022","U.S. District Court","North Carolina - Western","NONE PROVIDED","","201304772","051792013","09/26/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CV 11-08588-MAN","U.S. District Court","California  - Central","2011V02667","","201304773","049852013","09/12/2013","0.00","","","0.00","","","164.80","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","164.80","N",
"Social Security Administration","3:11-CV-1482","U.S. District Court","Oregon","NONE PROVIDED","","201304775","047732013","09/09/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","12-CV-01250","U.S. District Court","Colorado","NONE PROVIDED","","201304779","047752013","09/04/2013","0.00","","","0.00","","","17.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.25","N",
"Social Security Administration","1:12-CV-01220","U.S. District Court","Maryland","NONE PROVIDED","","201304780","048332013","08/28/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","CIV.12-5015","U.S. District Court","South Dakota","NONE PROVIDED","","201304781","047862013","08/21/2013","0.00","","","0.00","","","366.79","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","366.79","N",
"Social Security Administration","11CV2926","U.S. District Court","Illinois - Northern","NONE PROVIDED","","201304787","047852013","09/04/2013","0.00","","","0.00","","","30.13","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","30.13","N",
"Social Security Administration","5:12-CV-00699","U.S. District Court","New York - Northern","NONE PROVIDED","","201304788","049212013","09/10/2013","0.00","","","0.00","","","17.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.25","N",
"Social Security Administration","8:11-CV-02327","U.S. District Court","Maryland","NONE PROVIDED","","201304790","049282013","09/10/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Bureau of Prisons","313CV00283","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201304792","048322013","09/09/2013","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
"Social Security Administration","8:11-CV-03634","U.S. District Court","Maryland","NONE PROVIDED","","201304795","049202013","09/10/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","6:12-CV-00796","U.S. District Court","Oregon","NONE PROVIDED","","201304801","048902013","09/04/2013","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Fish & Wildlife Svc","112CV1311","U.S. District Court","District of Columbia","NONE PROVIDED","","201304803","050072013","08/29/2013","0.00","","","8000.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","8000.00","N",
"Social Security Administration","12-CV-00052","U.S. District Court","Colorado","NONE PROVIDED","","201304808","048242013","09/09/2013","0.00","","","0.00","","","17.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.25","N",
"Bureau of Prisons","3:13-CV-00306","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201304809","048892013","09/04/2013","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
"Social Security Administration","11-CV-03114","U.S. District Court","Colorado","NONE PROVIDED","","201304810","048252013","09/09/2013","0.00","","","0.00","","","17.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.25","N",
"Social Security Administration","12-CV-01710","U.S. District Court","Colorado","NONE PROVIDED","","201304811","048262013","09/09/2013","0.00","","","0.00","","","17.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.25","N",
"Bureau of Prisons","13-0478","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201304813","048872013","09/04/2013","1500.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1500.00","N",
