Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Social Security Administration","1:07-CV-03490","U.S. District Court","","NONE","","200804720","022342008","08/21/2008","0.00","","","0.00","","","364.64","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","364.64","N",
"Indian Health Svc","CV 07-054-GF-SEH","U.S. District Court","","NOT PROVIDED","","200804721","021522008","08/15/2008","330000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","330000.00","N",
"Social Security Administration","3:07CV-180-J","U.S. District Court","","SA - 3:07CV-180-J","","200804728","021692008","08/18/2008","0.00","","","0.00","","","24.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","24.00","N",
"Social Security Administration","9:07CV30","U.S. District Court","","NOT PROVIDED","","200804729","021542008","08/18/2008","0.00","","","0.00","","","350.00","42-USC-405               ","Social Security Appeals","0.00","","","350.00","N",
"Social Security Administration","907CV222","U.S. District Court","","NOT PROVIDED","","200804730","021562008","08/18/2008","0.00","","","0.00","","","350.00","42-USC-405               ","Social Security Appeals","0.00","","","350.00","N",
"Department of the Army","90-11-6-16699/1","U.S. District Court","","90-11-6-16699/1","","200804732","022142008","08/18/2008","8100000.00","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","8100000.00","N",
"Department of Energy; Department of the Air Force","90-11-3-1664","U.S. District Court","","90-11-3-1664; 90-11-3-1664","","200804738","021932008","08/15/2008","2511385.10","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","2511385.10","N",
"Department of the Army","90-11-6-17607","U.S. District Court","","90-11-6-17607","","200804742","021912008","08/18/2008","2400000.00","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","2400000.00","N",
"Department of Veterans Affairs","207-CV-44","U.S. District Court","","NOT PROVIDED","","200804745","021662008","08/18/2008","200000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Social Security Administration","2005V00645","U.S. District Court","","2005V00645","","200804748","021652008","08/18/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Navy","3:07-CV-414-J-25HTS","U.S. District Court","","N/A","","200804753","021892008","08/20/2008","360000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","360000.00","N",
"Customs and Border Protection","07CV0288L","U.S. District Court","","2007V00092","","200804754","021882008","08/20/2008","5000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","5000.00","N",
"Department of the Army","07-2006","U.S. District Court","","NOT PROVIDED","","200804755","021862008","08/18/2008","150000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","150000.00","N",
"Department of Justice; DHS-Immigration Sevc","061469","U.S. District Court","","39-51-18231; NONE PROVIDED","39-51-18231","200804758","026572008","09/16/2008","0.00","","","0.00","","","10000.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","10000.00","N",
"Social Security Administration","2006V00873","U.S. District Court","","2006V00873","","200804761","021832008","08/18/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","2007V01576","U.S. District Court","","2007V01576","","200804766","022012008","08/20/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of the Army","06-0223","U.S. District Court","","06-0223","","200804768","022232008","08/22/2008","65000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","65000.00","Y",
"Fed Bureau of Invest","SA-08-CA-0032","U.S. District Court","","SA - 2007V01475","","200804769","022072008","08/20/2008","0.00","","","4000.00","28-USC-2465              ","Return Of Property - Attny Fees&Costs","0.00","","","0.00","","","4000.00","N",
"Department of Justice","S. CT NO. 07-153","U.S. District Court","","NA","NA","200804771","022052008","08/20/2008","300.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","300.00","N",
"Bureau of Prisons","1:07-CV-1972-CAP","U.S. District Court","","NA","","200804772","022042008","08/20/2008","5682.80","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","5682.80","N",
"Department of Justice","8:07-CV-00524-DOC-MLG","U.S. District Court","","SACV 07-524-DOC(MLGx)","SACV 07-524-DOC(MLGx)","200804776","022152008","08/20/2008","15000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","15000.00","N",
"Social Security Administration","CV-06-3053-PHX-FJM","U.S. District Court","","N/A","","200804779","022022008","08/20/2008","0.00","","","0.00","","","250.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","250.00","N",
"Homeland Security","08-CIV 9304 (THK)","U.S. District Court","","N/A","","200804782","022182008","08/19/2008","50000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","50000.00","N",
"Natl Park Service","1998V00088","U.S. District Court","","1998V00088","","200804783","022252008","08/22/2008","3518.18","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","3518.18","N",
"Fed Bureau of Invest","04-326","U.S. District Court","","NONE PROVIDED","","200804786","022082008","08/20/2008","0.00","","","12000.80","18-USC-981               ","Civil Forfeiture","0.00","","","0.00","","","12000.80","N",
"General Services Administration","207CV00725","U.S. District Court","","NONE PROVIDED","","200804787","022132008","08/20/2008","8000.00","28-USC-2677 Prop-Maint   ","Federal Tort Claims Act/Settlement/Prop-Maint","0.00","","","0.00","","","0.00","","","8000.00","N",
"Department of Veterans Affairs","03-1090","U.S. District Court","","SA - 2003V00191","","200804788","023662008","09/04/2008","0.00","31-USC-1304(b)-FTCA      ","Interest - Unsuccessful Appeal - FTCA","0.00","","","0.00","","","357638.73","31-USC-1304(b)-FTCA      ","Interest - Unsuccessful Appeal - FTCA","357638.73","N",
"Coast Guard","CV-05-1376-HA","U.S. District Court","","SA - DJ#61-61-434","","200804789","022752008","08/22/2008","115656.55","46-USC-30901et seq       ","Suits In Admiralty Act","0.00","","","6685.82","46-USC-30901et seq       ","Suits In Admiralty Act","11695.14","46-USC-30901et seq       ","Suits In Admiralty Act","134037.51","N",
"Social Security Administration","107CV00568","U.S. District Court","","NONE PROVIDED","","200804790","022282008","08/21/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Justice","Kuznecovs","U.S. District Court","","Not Submitted","Not Submitted","200804791","022242008","08/21/2008","0.00","","","0.00","","","2677.30","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","2677.30","N",
"Department of Veterans Affairs","063551","U.S. District Court","","NONE PROVIDED","","200804792","025992008","09/16/2008","57500.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","57500.00","N",
"Department of Veterans Affairs","063551","U.S. District Court","","NONE PROVIDED","","200804792","026002008","09/16/2008","57500.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","57500.00","N",
"Department of Veterans Affairs","063551","U.S. District Court","","NONE PROVIDED","","200804792","026012008","09/16/2008","100000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
"Social Security Administration","106CV00025","U.S. District Court","","NONE PROVIDED","","200804793","022292008","08/21/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","07-CV-620-JE","U.S. District Court","","N/A","","200804797","022452008","08/22/2008","0.00","","","0.00","","","9.90","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","9.90","N",
"Social Security Administration","07-CV-143-AA","U.S. District Court","","N/A","","200804798","022312008","08/21/2008","0.00","","","0.00","","","12.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","12.20","N",
"Social Security Administration","06-CV-01346-HO","U.S. District Court","","N/A","","200804799","022302008","08/21/2008","0.00","","","0.00","","","10.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","10.40","N",
"Secret Service at Homeland Security","NA","U.S. District Court","","NA","","200804802","022552008","08/21/2008","479741.14","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","2854.56","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","482595.70","N",
"Department of Commerce; Department of Navy; Department of the Air Force; Department of the Army; Federal Maritime Commission","90-11-6-05444","U.S. District Court","","90-11-6-05444; 90-11-6-05444; 90-11-6-05444; 90-11-6-05444; 90-11-6-05444","","200804803","024212008","09/03/2008","635923.11","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","635923.11","N",
"Department of Justice","NA","U.S. District Court","","Intentionally Blank","Intentionally Blank","200804804","022542008","08/21/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Justice","NA","U.S. District Court","","Intentionally Blank","Intentionally Blank","200804808","022932008","08/25/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Justice","NA","U.S. District Court","","Intentionally Blank","Intentionally Blank","200804809","022922008","08/25/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","305-0166","U.S. District Court","","NOT PROVIDED","","200804810","022382008","08/22/2008","0.00","","","0.00","","","250.00","42-USC-405               ","Social Security Appeals","0.00","","","250.00","N",
"Social Security Administration","07-CV-339-TC","U.S. District Court","","N/A","","200804814","022442008","08/22/2008","0.00","","","0.00","","","8.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","8.00","N",
"Social Security Administration","2007V00411","U.S. District Court","","2007V00411","","200804815","022982008","08/25/2008","0.00","","","0.00","","","366.14","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","366.14","N",
"Secret Service at Homeland Security","2006V02112","U.S. District Court","","NOT PROVIDED","","200804816","022422008","08/22/2008","30000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","30000.00","N",
"Social Security Administration","6:07-CV-1334","U.S. District Court","","N/A","","200804817","022432008","08/22/2008","0.00","","","0.00","","","3.70","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","3.70","N",
"Social Security Administration","3:07-CV-00079-JEG","U.S. District Court","","N/A","","200804818","022462008","08/22/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","4:07-CV-1929 CEJ","U.S. District Court","","N/A","","200804819","022472008","08/22/2008","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Energy","90-11-6-28","U.S. District Court","","90-11-6-28","","200804822","023322008","08/27/2008","12164.90","42-USC-9606              ","CERCLA - Superfund (Reimbursement)","0.00","","","0.00","","","0.00","","","12164.90","N",
"Social Security Administration","07-CV-1046-AA","U.S. District Court","","CV071046","","200804823","022502008","08/22/2008","0.00","","","0.00","","","4.60","42-USC-405               ","Social Security Appeals","0.00","","","4.60","N",
"Social Security Administration","07CV575TC","U.S. District Court","","CV07575","","200804824","022532008","08/22/2008","0.00","","","0.00","","","7.70","42-USC-405               ","Social Security Appeals","0.00","","","7.70","N",
"Social Security Administration","07-CV-380-AA","U.S. District Court","","CV07380","","200804825","022512008","08/22/2008","0.00","","","0.00","","","6.80","42-USC-405               ","Social Security Appeals","0.00","","","6.80","N",
"Social Security Administration","07CV01112JE","U.S. District Court","","CV71112","","200804826","022522008","08/22/2008","0.00","","","0.00","","","5.10","42-USC-405               ","Social Security Appeals","0.00","","","5.10","N",
"Social Security Administration","04CV01860MO","U.S. District Court","","CV041860","","200804827","022642008","08/21/2008","0.00","","","0.00","","","18.90","42-USC-405               ","Social Security Appeals","0.00","","","18.90","N",
"Social Security Administration","07CV0059TC","U.S. District Court","","CV0759","","200804828","022632008","08/21/2008","0.00","","","0.00","","","9.30","42-USC-405               ","Social Security Appeals","0.00","","","9.30","N",
"Social Security Administration","06CV00530CO","U.S. District Court","","CV06530","","200804829","022582008","08/21/2008","0.00","","","0.00","","","8.00","42-USC-405               ","Social Security Appeals","0.00","","","8.00","N",
"Social Security Administration","07-CV-00037-BR","U.S. District Court","","N/A","","200804831","022972008","08/22/2008","0.00","","","0.00","","","13.30","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","13.30","N",
