Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Customs and Border Protection","","Administrative Tort","","IN20053985KWH","","200601823","02994731 ","02/08/2006","69.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","69.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20052919AB","","200601824","02994741 ","02/09/2006","2742.62","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2742.62","N",
"Department of Navy","","Administrative Tort","","060029","060029","200601825","02994761 ","02/07/2006","8717.46","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","8717.46","N",
"Department of Navy","","Administrative Tort","","050782","050782","200601828","02994841 ","02/17/2006","3505.88","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3505.88","N",
"Alcohol Tobacco Fire","","Administrative Tort","","25094","25094","200601829","02994851 ","02/14/2006","4520.55","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4520.55","N",
"Department of Navy","","Administrative Tort","","FTC17105","FTC17105","200601830","02994881 ","02/09/2006","2701.83","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2701.83","N",
"Customs and Border Protection","","Administrative Tort","","SO20050437","","200601833","02994991 ","02/06/2006","36090.12","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","36090.12","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL1015160","GCL1015160","200601836","02995091 ","02/03/2006","1000000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","1000000.00","N",
"Department of the Air Force","","Administrative Tort","","99462","99462","200601838","02995161 ","03/13/2006","60000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","60000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","GCL46289","GCL46289","200601840","02996581 ","02/28/2006","32000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","32000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","51686437","51686437","200601845","02995391 ","02/09/2006","93000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","93000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","51686437","51686437","200601845","02995411 ","02/16/2006","7000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","","N",
"Department of the Army","","Administrative Tort","","05291T037","05291T037","200601847","02995451 ","02/14/2006","3118.50","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3118.50","N",
"Department of Veterans Affairs","","Administrative Tort","","31844042","31844042","200601852","02995601 ","02/14/2006","12000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","12000.00","N",
"Secret Service at Homeland Security","","Administrative Tort","","403809167107S","403809167107S","200601853","02995591 ","02/06/2006","36000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","36000.00","N",
"Department of Navy","","Administrative Tort","","N060334","N060334","200601858","02995661 ","02/14/2006","3871.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3871.46","N",
"Department of Veterans Affairs","","Administrative Tort","","9376","9376","200601866","02995861 ","03/13/2006","3527.78","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3527.78","N",
"Department of the Army","","Administrative Tort","","06201T034","06201T034","200601867","02995871 ","02/23/2006","2895.15","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2895.15","N",
"Department of Justice","","Administrative Tort","","7712620","7712620","200601868","02996011 ","02/07/2006","1546928.96","28-USC-2672 Aircrash     ","Federal Tort Claims AcAircrasht/Admin/Aircrash","0.00","","","0.00","","","0.00","","","1546928.96","N",
"Department of the Army","","Administrative Tort","","06171T017","06171T017","200601869","02995901 ","02/06/2006","6000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6000.00","N",
"Customs and Border Protection","","Administrative Tort","","IN20052308LT","","200601870","02995921 ","02/14/2006","250.00","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","250.00","N",
"Department of the Air Force","","Administrative Tort","","TAFB05650","TAFB05650","200601871","02995951 ","02/16/2006","6404.75","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6404.75","N",
"Customs and Border Protection","","Administrative Tort","","","","200601879","02996071 ","02/09/2006","19063.67","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","19063.67","N",
"Department of Veterans Affairs","","Administrative Tort","","","","200601880","02996091 ","02/21/2006","25000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","","","200601886","02997141 ","02/17/2006","60000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","60000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","","","200601887","02996191 ","02/17/2006","2722.93","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","2722.93","N",
"Department of the Army","","Administrative Tort","","","","200601888","02997941 ","02/17/2006","8574.22","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","8574.22","N",
"Customs and Border Protection","","Administrative Tort","","IN20052746KG","","200601895","02996291 ","02/21/2006","148.90","31-USC-3723              ","Small Claims Act","0.00","","","0.00","","","0.00","","","148.90","N",
"Department of the Army","","Administrative Tort","","06101T013","06101T013","200601898","02996371 ","02/09/2006","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Natl Park Service","","Administrative Tort","","TCSF0554","","200601900","02996391 ","02/10/2006","17500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","17500.00","N",
"Department of the Army","","Administrative Tort","","06201T036","06201T036","200601904","02996491 ","02/10/2006","3139.93","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3139.93","N",
"Department of Veterans Affairs","103cv02252","Administrative Tort","","2003V02687","","200601905","02996551 ","03/17/2006","200000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","31934","31934","200601913","02996751 ","02/17/2006","25000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","25000.00","N",
"Department of Navy","","Administrative Tort","","J060152","J060152","200601914","02996711 ","02/06/2006","5080.17","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5080.17","N",
"Department of Navy","","Administrative Tort","","J060238","J060238","200601915","02996741 ","02/17/2006","3797.06","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3797.06","N",
"Fed Bureau of Invest","","Administrative Tort","","197NY290136A","197NY290136A","200601918","02996891 ","03/02/2006","9974.46","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","9974.46","N",
"Fed Bureau of Invest","","Administrative Tort","","197NY290136A","197NY290136A","200601921","02996971 ","02/21/2006","3064.63","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3064.63","N",
"Architect of the Capitol","","Administrative Tort","","","","200601923","02997081 ","02/17/2006","4328.27","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4328.27","N",
"Drug Enforcement Adm","","Administrative Tort","","","","200601925","02997111 ","02/21/2006","3857.59","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3857.59","N",
"Fed Aviation Admin","","Administrative Tort","","WHITSON06","WHITSON06","200601926","02997161 ","02/13/2006","4500.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4500.00","N",
"Department of Agriculture","","Administrative Tort","","","","200601929","02997201 ","02/23/2006","4544.25","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4544.25","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","022600M","022600M","200601930","02997221 ","02/23/2006","8976.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","8976.00","N",
"Department of Veterans Affairs","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200601931","02997231 ","02/23/2006","14000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","14000.00","N",
"Department of Veterans Affairs","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200601932","02997251 ","02/23/2006","7000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7000.00","N",
"DHS - TSA  Trans. SEC. Admin.","","Administrative Tort","","2005010372078","","200601935","02997301 ","02/17/2006","5750.00","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","5750.00","N",
"Customs and Border Protection","","Administrative Tort","","","","200601936","02997321 ","02/23/2006","4403.75","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4403.75","N",
"Customs and Border Protection","","Administrative Tort","","","","200601937","02997341 ","02/24/2006","6385.52","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6385.52","N",
"Customs and Border Protection","","Administrative Tort","","","","200601938","02997381 ","02/24/2006","30000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","30000.00","N",
"Customs and Border Protection","","Administrative Tort","","","","200601939","02997401 ","02/24/2006","11000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","11000.00","N",
"Customs and Border Protection","","Administrative Tort","","","","200601940","02997431 ","02/24/2006","2878.72","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2878.72","N",
"Fed Bureau of Invest","","Administrative Tort","","197ALA243287","197ALA243287","200601941","02997451 ","02/24/2006","3408.81","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3408.81","N",
"Department of the Air Force","","Administrative Tort","","Intentionally Blank","Intentionally Blank","200601942","02997461 ","02/21/2006","6491.83","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","6491.83","N",
"Department of Veterans Affairs","","Administrative Tort","","","","200601943","02997481 ","02/16/2006","4041.43","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","4041.43","N",
"Department of Veterans Affairs","","Administrative Tort","","34696","34696","200601944","02997501 ","02/09/2006","5000.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","5000.00","N",
"Natl Park Service","","Administrative Tort","","TD60015","","200601945","02997511 ","02/17/2006","3869.30","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3869.30","N",
"Internal Revenue Service/S&E","","Administrative Tort","","06030","","200601947","02997541 ","02/21/2006","3145.23","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3145.23","N",
"Department of Navy","","Administrative Tort","","J060253","J060253","200601958","02997751 ","02/21/2006","3495.18","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3495.18","N",
"Fed Aviation Admin","","Administrative Tort","","05222","05222","200601961","02997841 ","02/24/2006","14547.91","28-USC-2672 Miscellany   ","Federal Tort Claims Act/Admin/Miscellany","0.00","","","0.00","","","0.00","","","14547.91","N",
"Department of the Air Force","","Administrative Tort","","0630","0630","200601963","02997881 ","02/21/2006","2707.23","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","2707.23","N",
"Coast Guard","","Administrative Tort","","","","200601964","02997931 ","02/23/2006","3646.15","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","3646.15","N",
"Department of the Army","","Administrative Tort","","03131T155","03131T155","200601971","02998151 ","02/24/2006","15350.00","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","15350.00","N",
"Department of the Air Force","","Administrative Tort","","0671","0671","200601972","02998171 ","02/17/2006","7620.21","28-USC-2672 Traffic      ","Federal Tort Claims Act/Admin/Traffic","0.00","","","0.00","","","0.00","","","7620.21","N",
"Department of the Army","","Administrative Tort","","03302T010T028","03302T010T028","200601980","02998431 ","02/17/2006","200000.00","28-USC-2672 Med Mal      ","Federal Tort Claims Act/Admin/Med Mal","0.00","","","0.00","","","0.00","","","200000.00","N",
"Bur of Indian Affair","","Administrative Tort","","TSP294805","","200601984","02998551 ","02/24/2006","3100.09","28-USC-2672 Prop-Maint   ","Federal Tort Claims Act/Admin/Prop-Maint","0.00","","","0.00","","","0.00","","","3100.09","N",
