Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Bureau of Prisons","14-1551","U.S. District Court","Pennsylvania - Eastern","14-cv-1551","","201505597","078752015","09/11/2015","15000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","15000.00","N",
"Bureau of Prisons","14-1551","U.S. District Court","Pennsylvania - Eastern","14-cv-1551","","201505597","078762015","09/11/2015","5600.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","5600.00","N",
"Bureau of Prisons","14-1551","U.S. District Court","Pennsylvania - Eastern","14-cv-1551","","201505597","078772015","09/11/2015","2250.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","2250.00","N",
"Social Security Administration","3:14-CV-5937","U.S. District Court","Washington - Western","2014V01593","","201505598","072352015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","2:14-CV-00822-MJP","U.S. District Court","Washington - Western","2014V00810","","201505601","072342015","08/12/2015","432.80","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","432.80","N",
"Bur of Indian Affair","3:09-cv-998-J-20JRK","U.S. District Court","Florida - Middle","T-A-09-019","","201505602","074772015","08/19/2015","2599691.20","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","10064.28","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","2609755.48","N",
"Social Security Administration","3:14-CV-01274","U.S. District Court","Pennsylvania - Middle","2014V0000451","","201505603","072552015","08/12/2015","0.00","","","0.00","","","73.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","73.20","N",
"Social Security Administration","2:13-CV-01416-DAD","U.S. District Court","California  - Easterm","NONE","","201505605","072952015","08/11/2015","66.11","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","66.11","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505606","076312015","08/24/2015","2509638.58","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2509638.58","N",
"Social Security Administration","14-CV-02660","U.S. District Court","Colorado","2014V00809","","201505610","075962015","08/21/2015","0.00","","","0.00","","","19.44","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","19.44","N",
"Social Security Administration","1:14-cv-01904-SEB-TAB","U.S. District Court","Indiana - Southern","2015V00012","","201505612","072912015","08/11/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","13-cv-05807-JRC","U.S. District Court","Washington - Western","2013V01501","","201505613","072922015","08/11/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","C14-1775-JPD","U.S. District Court","Washington - Western","NONE PROVIDED","","201505614","074802015","08/19/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Navy","1:13-CV-171-CAP","U.S. District Court","Georgia - Northern","2013V00063","","201505619","075972015","08/21/2015","85000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","85000.00","N",
"Social Security Administration","1:13-CV-01707","U.S. District Court","Iowa - Northern","2013V01487","","201505620","072902015","08/11/2015","0.00","","","0.00","","","425.24","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","425.24","N",
"Fed Bureau of Invest","1:14-cv-05982-KNF","U.S. District Court","New York - Southern","2014V01904","","201505622","073262015","08/12/2015","300000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","300000.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","1:14-CV-00839","U.S. District Court","California  - Easterm","2014V01024","","201505630","075912015","08/21/2015","30000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","30000.00","N",
"Social Security Administration","C14-5789","U.S. District Court","Washington - Western","2014V01271","","201505631","073272015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","2:14-CV-01120","U.S. District Court","Washington - Western","2014V01008","","201505632","072992015","08/11/2015","0.00","","","0.00","","","21.24","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","21.24","N",
"Social Security Administration","1:14-cv-03496-JLK","U.S. District Court","Colorado","2015V00141","","201505634","073252015","08/12/2015","0.00","","","0.00","","","19.44","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","19.44","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505635","079512015","09/14/2015","2500000.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2500000.00","N",
"Social Security Administration","CV 13-09308 PLA","U.S. District Court","California  - Central","2014V00006","","201505640","077362015","09/03/2015","0.00","","","0.00","","","487.11","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","487.11","N",
"Social Security Administration","CV 14-04451 KK","U.S. District Court","California  - Central","2014V01556","","201505641","078082015","09/04/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","1:14CV87-SA-DAS","U.S. District Court","Mississippi - Northern","NONE PROVIDED","","201505645","073772015","08/14/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","14-CV-819-JDP","U.S. District Court","Wisconsin - Western","2014V00737","","201505646","073782015","08/14/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","2:14-CV-01500-MJP-BAT","U.S. District Court","Washington - Western","NONE PROVIDED","","201505647","073792015","08/14/2015","0.00","","","0.00","","","406.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","406.00","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505649","079522015","09/14/2015","2562500.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2562500.00","N",
"Social Security Administration","12-CV-03214-RM","U.S. District Court","Colorado","NONE PROVIDED","","201505650","074182015","08/14/2015","0.00","","","0.00","","","17.25","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","17.25","N",
"Social Security Administration","C14-1856","U.S. District Court","Washington - Western","NONE PROVIDED","","201505667","074522015","08/17/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505668","079502015","09/14/2015","2406973.93","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2406973.93","N",
"Social Security Administration","2:14-CV-01240","U.S. District Court","Washington - Western","NONE PROVIDED","","201505670","074862015","08/19/2015","0.00","","","0.00","","","34.11","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","34.11","N",
"Department of Veterans Affairs","1:11-CV-07359","U.S. District Court","New York - Southern","NONE PROVIDED","","201505672","075562015","08/20/2015","205000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","205000.00","Y",
"Social Security Administration","14-C-1231","U.S. District Court","Illinois - Central","2014V00569","","201505679","074882015","08/19/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","14-CV-1055","U.S. District Court","Oklahoma - Western","2014V00872","","201505680","074152015","08/14/2015","0.00","","","0.00","","","422.41","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","422.41","N",
"Social Security Administration","14-CV-3030","U.S. District Court","Washington - Eastern","2014V00092","","201505683","074132015","08/14/2015","0.00","","","0.00","","","436.22","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","436.22","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505685","079752015","09/21/2015","2633594.71","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2633594.71","N",
"Social Security Administration","14-349-RGA-MPT","U.S. District Court","Delaware","14-349","14-349","201505689","074222015","08/14/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","2:14-CV-01294","U.S. District Court","Washington - Western","NONE PROVIDED","","201505690","073662015","08/13/2015","0.00","","","0.00","","","427.59","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","427.59","N",
"Social Security Administration","C14-5715","U.S. District Court","Washington - Western","NONE PROVIDED","","201505691","073652015","08/13/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","C13-5627","U.S. District Court","Washington - Western","NONE PROVIDED","","201505692","073672015","08/13/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","3:13-CV-999","U.S. District Court","Connecticut","NONE PROVIDED","","201505694","074312015","08/17/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136666-16-215","","201505697","079442015","09/11/2015","1948566.73","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","1948566.73","N",
"Social Security Administration","3:14-CV-00208","U.S. District Court","Connecticut","NONE PROVIDED","","201505701","074242015","08/17/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Office of Personnel Management","14-0327","U.S. District Court","Pennsylvania - Western","NONE PROVIDED","","201505708","076042015","08/21/2015","95000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","95000.00","Y",
"Environmental Protection Agency","10-133-PLF","U.S. District Court","District of Columbia","90-5-2-4-18713","","201505713","075362015","08/19/2015","0.00","","","8500.00","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","8500.00","N",
"Environmental Protection Agency","3:10-cv-4060","U.S. District Court","California  - Northern","90-5-2-4-18945","","201505714","075522015","08/20/2015","0.00","","","28300.00","42-USC-7604              ","Clean Air Act - Citizens' Suits (Attny Fees & Costs)","0.00","","","0.00","","","28300.00","N",
"Department of Navy","95-277","U.S. District Court","Pennsylvania - Eastern","90-11-3-1352A","","201505715","076272015","08/24/2015","57437.60","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","57437.60","N",
"Department of the Army","06-08-14","U.S. District Court","Louisiana - Eastern","90-7-3-20143","","201505716","076702015","08/28/2015","8076836.67","42-USC-9607              ","CERCLA/Superfund","0.00","","","0.00","","","0.00","","","8076836.67","N",
"Social Security Administration","2:14cv179","U.S. District Court","Virginia - Eastern","2:14cv179","","201505719","076602015","08/27/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","14-CV-05858 JRC","U.S. District Court","Washington - Western","2014V01390","","201505723","074442015","08/17/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505727","079632015","09/18/2015","2562500.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2562500.00","N",
"U.S. Equal Employment Opportunity Comm.","8:09-CV-02573-RWT","U.S. District Court","Maryland","005-2015","005-2015","201505728","075112015","08/20/2015","42256.31","42 USC 2000e-5           ","Attorney fees, expenses, costs against EEOC","0.00","","","0.00","","","0.00","","","42256.31","N",
"U.S. Equal Employment Opportunity Comm.","11-CV-02557-CMS-CBS","U.S. District Court","Colorado","006-2015","006-2015","201505729","075772015","08/20/2015","4564.35","42 USC 2000e-5           ","Attorney fees, expenses, costs against EEOC","0.00","","","0.00","","","0.00","","","4564.35","N",
"Social Security Administration","14-CV-05591 JRC","U.S. District Court","Washington - Western","2014V00989","","201505732","074422015","08/17/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","CV-13-01894","U.S. District Court","Arizona","NONE PROVIDED","","201505735","074532015","08/17/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
